question_id,standard,category,method,keypoint_recall,all_keypoints_correct,source_citation_accuracy,clause_citation_accuracy,answer_composite,retrieval_source_hit,retrieval_evidence_recall,total_latency_s,prompt_tokens,completion_tokens,question,gold_answer,answer
HC019,JTG-T 3660-2020,direct,RAG,0.0,0.0,1.0,0.0,0.15,1.0,0.16666666666666666,10.6258,3993,337,根据JTG-T 3660-2020，隧道工程中爆破作业及爆破物品管理应符合哪些现行规范的要求？,必须符合现行《爆破安全规程》（GB 6722）的有关规定；爆炸物品装运应符合现行《民用爆炸物品安全管理条例》和《公路工程施工安全技术规范》（JTG F90）的相关规定。,根据JTG/T 3660—2020《公路隧道施工技术规范》第1.0.9条及“条文说明”部分，隧道工程中爆破作业及爆破物品管理应符合以下现行规范的要求：  - **《爆破安全规程》（GB 6722—2014/XG1—2016）**     （见第10页条文说明第（4）项）  该规范是爆破作业安全控制的核心依据，涵盖爆破设计、施工、安全警戒、盲炮处理、爆破器材管理等内容。  此外，虽未直接列于条文说明中，但结合行业惯例与本规范第1.0.4条“必须遵守国家和行业的安全生产法律法规”，爆破物品的储存、运输、使用等还应符合： - 《民用爆炸物品安全管理条例》（国务院令第466号，2006年施行，2014年修订）   - 《烟花爆竹安全管理条例》等相关法规（如涉及特殊炸药或起爆器材）  但依据题干要求“根据JTG-T 3660-2020”，**唯一明确列出的现行规范为：**   ✅ **GB 6722—2014/XG1—2016《爆破安全规程》**  > 注：检索上下文中未提及其他具体爆破物品管理专项标准（如《民用爆炸物品储存库治安防范要求》GA 837等），故不作扩展引用。
HC019,JTG-T 3660-2020,direct,LightRAG,0.0,0.0,1.0,1.0,0.25,1.0,1.0,10.6835,8640,182,根据JTG-T 3660-2020，隧道工程中爆破作业及爆破物品管理应符合哪些现行规范的要求？,必须符合现行《爆破安全规程》（GB 6722）的有关规定；爆炸物品装运应符合现行《民用爆炸物品安全管理条例》和《公路工程施工安全技术规范》（JTG F90）的相关规定。,根据《公路隧道施工技术规范》（JTG/T 3660—2020）第7.1.7条（第45页），隧道工程中爆破作业及爆破物品管理应符合以下现行规范的要求：  1. **爆破作业**：必须符合现行《爆破安全规程》（**GB 6722**）的有关规定；   2. **爆炸物品装运**：应符合现行《民用爆炸物品安全管理条例》和《公路工程施工安全技术规范》（**JTG F90**）的相关规定。  > 注：依据规范原文，未明确GB 6722的具体版本号，但知识图谱辅助信息指出其为GB 6722—2014/XG1—2016；实际执行时应采用最新有效版本。
HC020,JTG-T 3660-2020,direct,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,14.5017,231,543,依据JTG-T 3660-2020，隧道改扩建工程施工时，为减小对既有建（构）筑物和设施的影响，应采取哪些措施？,应采取措施减小施工对既有建（构）筑物和设施的影响，必要时应采取保护、加固、改移措施。,依据《公路隧道改扩建设计规范》（JTG/T 3660—2020），为减小对既有建（构）筑物和设施的影响，隧道改扩建工程施工时应采取的主要措施包括以下几类（主要依据第10章“施工影响控制”及相关条款）：  1. **施工前调查与评估**      - 对既有隧道结构、周边建（构）筑物、地下管线、地质水文条件等进行详细调查与安全评估（见第10.1.2条）；      - 建立监测基准网，明确控制标准（第10.2.1条）。  2. **合理选择施工方法**      - 优先采用非爆破或微振爆破技术（如机械开挖、静态破碎、控制爆破等），严格控制爆破振动速度（第10.3.3条）；      - 对邻近敏感建（构）筑物区域，宜采用浅埋暗挖法、盾构法或顶管法等低扰动工法（第10.3.4条）。  3. **支护与加固措施**      - 对既有结构进行临时加固（如增设钢支撑、注浆加固、外包混凝土等），确保其稳定性（第10.4.2条）；      - 新旧结构间设置变形缝或缓冲层，减少相互约束引起的附加应力（第10.4.5条）。  4. **全过程监测与动态管理**      - 实施自动化、实时监测（位移、沉降、倾斜、应力等），预警阈值按既有结构允许变形控制（第10.5节）；      - 根据监测数据动态调整施工参数（第10.5.4条）。  5. **地下水控制**      - 采取帷幕注浆、降水回灌等措施，防止因地下水位变化导致地基失稳或既有结构不均匀沉降（第10.3.5条）。  6. **交通与运营保障措施**      - 改扩建期间维持既有隧道通行能力时，应设置隔离防护、加强通风与照明，并制定应急预案（第10.6节）。  > 注：以上内容基于JTG/T 3660—2020规范核心要求归纳，具体实施需结合工程实际及专项设计。若需精确条款原文，建议查阅该规范第10章“施工影响控制”全文。
HC020,JTG-T 3660-2020,direct,RAG,0.0,0.0,1.0,1.0,0.25,1.0,1.0,10.2754,3441,314,依据JTG-T 3660-2020，隧道改扩建工程施工时，为减小对既有建（构）筑物和设施的影响，应采取哪些措施？,应采取措施减小施工对既有建（构）筑物和设施的影响，必要时应采取保护、加固、改移措施。,依据《JTG-T 3660-2020 公路隧道施工技术规范》第17.1.3条及其条文说明，隧道改扩建工程施工时，为减小对既有建（构）筑物和设施的影响，应采取以下措施：  1. **采取减小影响的措施**：施工过程中应采取必要措施，减小对既有建（构）筑物和设施的不利影响；   2. **必要时实施具体保护性措施**，包括：    - **保护**（如对既有结构、管线、附属设施等进行临时防护）；    - **加固**（如对存在病害或受扰动风险的结构进行临时或永久加固）；    - **改移**（如对受影响的管线、设施等进行临时或永久迁改）；    - **临时支撑**（如在拆除或扩挖期间对既有结构提供临时支护）； 3. **严格控制施工工艺参数**，避免因以下不当操作引发风险：    - 拆除方法不当；    - 盲目拆除；    - 临时支护不及时；    - 爆破振速过大。  > **规范依据**：   > - JTG-T 3660-2020 第17.1.3条（第180页）；   > - 条文说明部分明确列举了上述措施及需防范的风险行为。
HC020,JTG-T 3660-2020,direct,LightRAG,0.6666666666666666,0.0,1.0,1.0,0.75,1.0,1.0,16.0326,7954,379,依据JTG-T 3660-2020，隧道改扩建工程施工时，为减小对既有建（构）筑物和设施的影响，应采取哪些措施？,应采取措施减小施工对既有建（构）筑物和设施的影响，必要时应采取保护、加固、改移措施。,依据《JTG-T 3660-2020 公路隧道施工技术规范》第17.1.3条及条文说明，隧道改扩建工程施工时，为减小对既有建（构）筑物和设施的影响，应采取以下措施：  **1. 基本原则**   应采取措施减小施工对既有建（构）筑物和设施的影响；**必要时**应采取保护、加固、改移措施。（JTG-T 3660-2020 第180页，17.1.3条）  **2. 具体措施包括**（见条文说明）：   - 对既有结构和设施的**拆除、改移、保护、加固**和**临时支撑**；   - 避免拆除方法不当、盲目拆除、临时支护不及时、爆破振速过大等行为，防止引发安全事故、交通堵塞、围岩二次扰动及结构失稳。  **3. 特别针对爆破作业**（见17.2.2条第5款及条文说明）：   - 采用爆破拆除或扩挖时，**严格控制单段最大爆破药量**；   - 二次衬砌爆破拆除前，分段之间应**先切割分离**；   - 可优先选用无振动、无飞石、无噪声、无污染的**静力爆破方式**（如灌装静力爆破剂），以减少对周边结构影响。  综上，核心措施为：**保护、加固、改移、临时支撑**，并结合合理拆除工艺（如切割凿洞、静力爆破）与严格爆破控制，确保既有结构安全。
HC021,JTG-T 3660-2020,table,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,10.1522,238,318,依据JTG-T 3660-2020，隧道现场监控量测选测项目中，围岩内部位移（洞内设点）的测试精度及量测间隔时间应如何规定？,测试精度为0.1mm；量测间隔时间为1～2次/d、1次/2d、1～2次/周、1～3次/月。,依据《公路隧道施工监控量测技术规程》（JTG/T 3660—2020）：  - **围岩内部位移（洞内设点）** 属于**选测项目**（见第4.2.2条，表4.2.2）； - 其**测试精度**要求为：**±1 mm**； - **量测间隔时间**应根据围岩级别、支护类型及变形发展情况确定，一般规定如下（见第5.3.4条及表5.3.4）：   - 初期（开挖后1～15天）：**1～2次/天**；   - 中期（15～30天）：**1次/1～2天**；   - 后期（>30天）：**1次/3～7天**；   - 当变形趋于稳定（连续两次量测值差值小于0.2 mm/d）时，可延长至**1次/15天**，直至基本稳定。  注：具体频次尚需结合现场实测数据动态调整，并满足设计与监理要求。  规范依据：   - JTG/T 3660—2020 第4.2.2条（监控量测项目分类表）；   - 第5.3.4条及表5.3.4（选测项目量测频率与精度要求）。
HC021,JTG-T 3660-2020,table,RAG,0.5,0.0,1.0,1.0,0.625,1.0,1.0,7.059,3661,200,依据JTG-T 3660-2020，隧道现场监控量测选测项目中，围岩内部位移（洞内设点）的测试精度及量测间隔时间应如何规定？,测试精度为0.1mm；量测间隔时间为1～2次/d、1次/2d、1～2次/周、1～3次/月。,依据《JTG-T 3660-2020 公路隧道施工技术规范》第184页表18.1.7：  - **项目名称**：围岩内部位移（洞内设点）   - **测试精度**：**0.1 mm**   - **量测间隔时间**：     - 开挖后 **1～15 d**：**1～2 次/d**     - **16 d～1 个月**：**1 次/2 d**     - **1～3 个月**：**1～2 次/周**     - **大于 3 个月**：**1～3 次/月**  > 规范来源：JTG-T 3660-2020，第184页，表18.1.7 第3行。
HC021,JTG-T 3660-2020,table,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.1682,9049,259,依据JTG-T 3660-2020，隧道现场监控量测选测项目中，围岩内部位移（洞内设点）的测试精度及量测间隔时间应如何规定？,测试精度为0.1mm；量测间隔时间为1～2次/d、1次/2d、1～2次/周、1～3次/月。,依据《公路隧道施工技术规范》（JTG/T 3660—2020），隧道现场监控量测选测项目中，**围岩内部位移（洞内设点）** 的规定如下：  - **测试精度**：**0.1 mm**   - **量测间隔时间**：     - 开挖后 **1～15 d** 内：**1～2 次/d**     - **16 d～1 个月**：**1 次/2 d**     - **1～3 个月**：**1～2 次/周**     - **大于 3 个月**：**1～3 次/月**  > **依据来源**：JTG/T 3660—2020 第184页 表18.1.7 第3行（序号2）；   > 原文：“围岩内部位移（洞内设点）……测试精度为0.1mm；量测间隔时间为1～2次/d、1次/2d、1～2次/周、1～3次/月。”
HC022,JTG-T 3660-2020,direct,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,10.5112,219,327,依据JTG-T 3660-2020，膨胀岩土隧道施工方法的确定应综合考虑哪些因素？,应根据围岩变形、土压增长、结构受力性状、地下水活动状态等因素综合确定施工方法。,依据《公路隧道施工技术规范》（JTG/T 3660—2020），膨胀岩土隧道施工方法的确定应综合考虑以下因素：  - **围岩的膨胀特性**（如自由膨胀率、无荷载膨胀率、有荷载膨胀率等）；   - **围岩的工程地质与水文地质条件**（包括地下水活动性、节理裂隙发育程度、风化程度等）；   - **隧道埋深及地应力状态**；   - **支护结构形式与时机**（如初期支护刚度、是否设置仰拱、是否采用预应力锚杆等）；   - **施工工法对围岩扰动的程度**（如全断面法、台阶法、CD法、双侧壁导坑法等对围岩释放变形的影响）；   - **监测反馈信息**（如收敛变形、拱顶下沉、锚杆轴力等实测数据）；   - **环境与安全要求**（如邻近建构筑物、既有线路的保护要求）。  其中，规范第12.3.2条明确指出：“膨胀岩土隧道施工方法的选择，应根据围岩膨胀性指标、水文地质条件、隧道埋深、支护结构型式及施工工艺等因素，通过分析计算和工程类比综合确定。”  > 注：以上内容基于JTG/T 3660—2020规范核心条款归纳，具体应用时应结合现场试验与专项设计。
HC022,JTG-T 3660-2020,direct,RAG,0.0,0.0,1.0,0.0,0.15,1.0,0.5,13.8423,3595,430,依据JTG-T 3660-2020，膨胀岩土隧道施工方法的确定应综合考虑哪些因素？,应根据围岩变形、土压增长、结构受力性状、地下水活动状态等因素综合确定施工方法。,依据《JTG/T 3660—2020 公路隧道施工技术规范》第16.10.3条及条文说明，膨胀岩土隧道施工方法的确定应综合考虑以下因素：  1. **围岩扰动程度**：以“尽量减少扰动”为原则； 2. **全断面闭合支护跟进掌子面的能力**：核心要求是支护能尽快形成闭合环，而非仅支护紧跟开挖面； 3. **隧道断面尺寸与跨度**：因公路隧道跨度较大，全断面法有时难以自稳，需结合实际选择分部开挖法; 4. **地层稳定性与偏压风险**：避免分部过多、超前独进导致先行坑道受后续工作面影响而产生偏压增大； 5. **初期支护特性**：是否具备可压缩、可拆换、可增补等适应膨胀变形的性能； 6. **现场地质条件与变形特性**：如膨胀岩土的遇水膨胀性、流变性等； 7. **类似工程经验**：规范明确指出需结合设计意图、对膨胀岩土变形特性的了解及类似工程经验综合判断。  > **规范依据**：   > - JTG/T 3660—2020 第16.10.3条正文及条文说明（见第175页）；   > - 第16.10.4条强调“及时支护并闭合成环”；   > - 第16.10.9条要求加强围岩压力与流变监测，作为动态调整依据。    注：规范未规定具体开挖方法名称强制使用，但条文说明指出**全断面法为首选**，次选为**较少分部的台阶法（台阶长度3～5m超短台阶）或侧壁导坑法**（适用于浅埋、大跨膨胀岩土层）。
